id,ident,name,continent,iso_country,municipality,is_ue
20727,KOGS,Ogdensburg International Airport,,US,Ogdensburg,0
20732,KOKB,Oceanside Municipal Airport,,US,Oceanside,0
3747,KOKC,OKC Will Rogers World Airport,,US,Oklahoma City,0
20739,KOLF,L M Clayton Airport,,US,Wolf Point,0
3749,KOLM,Olympia Regional Airport,,US,Olympia,0
20741,KOLS,Nogales International Airport,,US,Nogales,0
3750,KOLU,Columbus Municipal Airport,,US,Columbus,0
3751,KOMA,Eppley Airfield,,US,Omaha,0
20751,KONO,Ontario Municipal Airport,,US,Oregon,0
20752,KONP,Newport Municipal Airport,,US,Newport,0
3752,KONT,Ontario International Airport,,US,Ontario,0
20757,KOPF,Miami-Opa Locka Executive Airport,,US,Miami,0
3753,KOQU,Quonset State Airport,,US,North Kingstown,0
3754,KORD,Chicago O'Hare International Airport,,US,Chicago,0
3755,KORF,Norfolk International Airport,,US,Norfolk,0
3756,KORH,Worcester Regional Airport,,US,Worcester,0
20765,KORL,Orlando Executive Airport,,US,Orlando,0
23952,KORS,Orcas Island Airport,,US,Eastsound,0
3757,KOSH,Wittman Regional Airport,,US,Oshkosh,0
3758,KOSU,The Ohio State University Airport - Don Scott Field,,US,Columbus,0
3759,KOTH,Southwest Oregon Regional Airport,,US,North Bend,0
3760,KOTM,Ottumwa Regional Airport,,US,Ottumwa,0
3761,KOWB,Owensboro Daviess County Airport,,US,Owensboro,0
20777,KOWD,Norwood Memorial Airport,,US,Norwood,0
20781,KOXB,Ocean City Municipal Airport,,US,Ocean City,0
20785,KOXR,Oxnard Airport,,US,Oxnard,0
3762,KOZR,Cairns AAF (Fort Rucker) Air Field,,US,Fort Rucker/Ozark,0
3763,KPAE,Seattle Paine Field International Airport,,US,Everett,0
3764,KPAH,Barkley Regional Airport,,US,Paducah,0
3765,KPAM,Tyndall Air Force Base,,US,Panama City,0
20805,KPAO,Palo Alto Airport,,US,Palo Alto,0
20807,KPBF,"Pine Bluff Regional Airport, Grider Field",,US,Pine Bluff,0
20808,KPBG,Plattsburgh International Airport,,US,Plattsburgh,0
3766,KPBI,Palm Beach International Airport,,US,West Palm Beach,0
20812,KPCW,Erie-Ottawa International Airport,,US,Port Clinton,0
3767,KPDK,DeKalb Peachtree Airport,,US,Atlanta,0
20815,KPDT,Eastern Oregon Regional Airport at Pendleton,,US,Pendleton,0
3768,KPDX,Portland International Airport,,US,Portland,0
20821,KPGA,Page Municipal Airport,,US,Page,0
20822,KPGD,Punta Gorda Airport,,US,Punta Gorda,0
20824,KPGV,Pitt-Greenville Airport,,US,Greenville,0
3770,KPHF,Newport News Williamsburg International Airport,,US,Newport News,0
3771,KPHL,Philadelphia International Airport,,US,Philadelphia,0
3772,KPHX,Phoenix Sky Harbor International Airport,,US,Phoenix,0
3773,KPIA,General Wayne A. Downing Peoria International Airport,,US,Peoria,0
3774,KPIB,Hattiesburg Laurel Regional Airport,,US,Moselle,0
3775,KPIE,St. Petersburg Clearwater International Airport,,US,Pinellas Park,0
3776,KPIH,Pocatello Regional Airport,,US,Pocatello,0
3777,KPIR,Pierre Regional Airport,,US,Pierre,0
3778,KPIT,Pittsburgh International Airport,,US,Pittsburgh,0
3779,KPKB,Mid Ohio Valley Regional Airport,,US,Parkersburg (Williamstown),0
3781,KPLN,Pellston Regional Airport of Emmet County Airport,,US,Pellston,0
3782,KPMD,Palmdale Regional Airport / USAF Plant 42 Airport,,US,Palmdale,0
20848,KPNA,Ralph Wenz Field,,US,Pinedale,0
20849,KPNC,Ponca City Regional Airport,,US,Ponca City,0
20850,KPNE,Northeast Philadelphia Airport,,US,Philadelphia,0
3783,KPNS,Pensacola International Airport,,US,Pensacola,0
3784,KPOB,Pope Field,,US,Fort Bragg,0
3785,KPOE,Polk Army Air Field,,US,Fort Polk,0
3786,KPOU,Dutchess County Airport,,US,Poughkeepsie,0
3787,KPQI,Presque Isle International Airport,,US,Presque Isle,0
3788,KPRB,Paso Robles Municipal Airport,,US,Paso Robles,0
3789,KPRC,Prescott Regional Airport - Ernest A. Love Field,,US,Prescott,0
3790,KPRX,Cox Field,,US,Paris,0
20870,KPSC,Tri Cities Airport,,US,Pasco,0
3791,KPSM,Portsmouth International Airport at Pease,,US,Portsmouth,0
3792,KPSP,Palm Springs International Airport,,US,Palm Springs,0
3793,KPTK,Oakland County International Airport,,US,Pontiac,0
3794,KPUB,Pueblo Memorial Airport,,US,Pueblo,0
20883,KPUW,Pullman-Moscow Regional Airport,,US,Pullman,0
3795,KPVD,Rhode Island T. F. Green International Airport,,US,Providence/Warwick,0
20890,KPVU,Provo Municipal Airport,,US,Provo,0
20896,KPWK,Chicago Executive Airport,,US,Chicago/Prospect Heights/Wheeling,0
3796,KPWM,Portland International Jetport,,US,Portland,0
3797,KPWT,Bremerton National Airport,,US,Bremerton,0
3837,KRAL,Riverside Municipal Airport,,US,Riverside,0
3838,KRAP,Rapid City Regional Airport,,US,Rapid City,0
3839,KRBL,Red Bluff Municipal Airport,,US,Red Bluff,0
3840,KRCA,Ellsworth Air Force Base,,US,Rapid City,0
3841,KRDD,Redding Municipal Airport,,US,Redding,0
3842,KRDG,Reading Regional Airport (Carl A Spaatz Field),,US,Reading,0
3843,KRDM,Roberts Field,,US,Redmond,0
20922,KRDR,Grand Forks Air Force Base,,US,Grand Forks,0
3844,KRDU,Raleigh-Durham International Airport,,US,Raleigh/Durham,0
3845,KRFD,Chicago Rockford International Airport,,US,Chicago/Rockford,0
3846,KRHI,Rhinelander Oneida County Airport,,US,Rhinelander,0
20927,KRHP,Western Carolina Regional Airport,,US,Andrews,0
3847,KRIC,Richmond International Airport,,US,Richmond,0
20931,KRIL,Garfield County Regional Airport,,US,Rifle,0
3849,KRIV,March Air Reserve Base,,US,Riverside,0
20933,KRIW,Central Wyoming Regional Airport,,US,Riverton,0
20935,KRKD,Knox County Regional Airport,,US,Rockland,0
3850,KRKS,Southwest Wyoming Regional Airport,,US,Rock Springs,0
20940,KRME,Griffiss International Airport,,US,Rome,0
3851,KRMG,Richard B Russell Airport,,US,Rome,0
3852,KRND,Randolph Air Force Base,,US,Universal City,0
20944,KRNH,New Richmond Regional Airport,,US,New Richmond,0
3853,KRNO,Reno Tahoe International Airport,,US,Reno,0
3854,KROA,Roanoke–Blacksburg Regional Airport,,US,Roanoke,0
3855,KROC,Frederick Douglass Greater Rochester International Airport,,US,Rochester,0
3856,KROW,Roswell Air Center Airport,,US,Roswell,0
20962,KRSL,Russell Municipal Airport,,US,Russell,0
3857,KRST,Rochester International Airport,,US,Rochester,0
3858,KRSW,Southwest Florida International Airport,,US,Fort Myers,0
3859,KRUT,Rutland - Southern Vermont Regional Airport,,US,Rutland,0
20972,KRVS,Tulsa Riverside Airport,,US,Tulsa,0
20973,KRWF,Redwood Falls Municipal Airport,,US,Redwood Falls,0
3860,KRWI,Rocky Mount Wilson Regional Airport,,US,Rocky Mount,0
20974,KRWL,Rawlins Municipal Airport/Harvey Field,,US,Rawlins,0
20981,KRYY,Cobb County International Airport-McCollum Field,,US,Atlanta,0
3861,KSAC,Sacramento Executive Airport,,US,Sacramento,0
21033,KSAF,Santa Fe Municipal Airport,,US,Santa Fe,0
3862,KSAN,San Diego International Airport,,US,San Diego,0
3863,KSAT,San Antonio International Airport,,US,San Antonio,0
3864,KSAV,Savannah Hilton Head International Airport,,US,Savannah,0
3865,KSAW,Marquette/Sawyer International Airport,,US,Gwinn,0
3866,KSBA,Santa Barbara Municipal Airport,,US,Santa Barbara,0
3867,KSBD,San Bernardino International Airport,,US,San Bernardino,0
3868,KSBN,South Bend International Airport,,US,South Bend,0
3869,KSBP,San Luis County Regional Airport,,US,San Luis Obispo,0
3870,KSBY,Salisbury Ocean City Wicomico Regional Airport,,US,Salisbury,0
3871,KSCH,Schenectady County Airport,,US,Schenectady,0
3872,KSCK,Stockton Metropolitan Airport,,US,Stockton,0
3873,KSDF,Louisville Muhammad Ali International Airport,,US,Louisville,0
3874,KSDM,Brown Field Municipal Airport,,US,San Diego,0
21046,KSDY,Sidney - Richland Regional Airport,,US,Sidney,0
3875,KSEA,Seattle–Tacoma International Airport,,US,Seattle,0
3876,KSFB,Orlando Sanford International Airport,,US,Orlando,0
3877,KSFF,Felts Field,,US,Spokane,0
3878,KSFO,San Francisco International Airport,,US,San Francisco,0
3879,KSGF,Springfield Branson National Airport,,US,Springfield,0
3880,KSGH,Springfield-Beckley Municipal Airport,,US,Springfield,0
21061,KSGJ,Northeast Florida Regional Airport,,US,St Augustine,0
21062,KSGR,Sugar Land Regional Airport,,US,Houston,0
21065,KSGU,St George Regional Airport,,US,St George,0
21066,KSHD,Shenandoah Valley Regional Airport,,US,Weyers Cave,0
3881,KSHR,Sheridan County Airport,,US,Sheridan,0
3882,KSHV,Shreveport Regional Airport,,US,Shreveport,0
3883,KSJC,Norman Y. Mineta San Jose International Airport,,US,San Jose,0
3884,KSJT,San Angelo Regional Mathis Field,,US,San Angelo,0
3885,KSKA,Fairchild Air Force Base,,US,Spokane,0
3886,KSKF,Lackland Air Force Base,,US,San Antonio,0
21076,KSKX,Taos Regional Airport,,US,Taos,0
3887,KSLC,Salt Lake City International Airport,,US,Salt Lake City,0
3888,KSLE,Salem-Willamette Valley Airport/McNary Field,,US,Salem,0
3889,KSLI,Los Alamitos Army Air Field,,US,Los Alamitos,0
3890,KSLK,Adirondack Regional Airport,,US,Saranac Lake,0
3891,KSLN,Salina Municipal Airport,,US,Salina,0
21085,KSME,Lake Cumberland Regional Airport,,US,Somerset,0
3892,KSMF,Sacramento International Airport,,US,Sacramento,0
21086,KSMN,Lemhi County Airport,,US,Salmon,0
21087,KSMO,Santa Monica Municipal Airport,,US,Santa Monica,0
3893,KSMX,Santa Maria Public Airport Captain G Allan Hancock Field,,US,Santa Maria,0
3894,KSNA,John Wayne Orange County International Airport,,US,Santa Ana,0
3895,KSNS,Salinas Municipal Airport,,US,Salinas,0
21094,KSNY,Sidney Municipal Airport Lloyd W Carr Field,,US,Sidney,0
21095,KSOA,Sonora Municipal Airport,,US,Sonora,0
21097,KSOW,Show Low Regional Airport,,US,Show Low,0
3897,KSPI,Abraham Lincoln Capital Airport,,US,Springfield,0
3898,KSPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,,US,Wichita Falls,0
21105,KSQL,San Carlos Airport,,US,San Carlos,0
3899,KSRQ,Sarasota Bradenton International Airport,,US,Sarasota/Bradenton,0
3900,KSRR,Sierra Blanca Regional Airport,,US,Alto,0
3901,KSSC,Shaw Air Force Base,,US,Sumter,0
21109,KSSF,Stinson Municipal Airport,,US,San Antonio,0
3902,KSSI,St Simons Island Airport,,US,St Simons Island,0
3903,KSTC,Saint Cloud Regional Airport,,US,Saint Cloud,0
3904,KSTJ,Rosecrans Memorial Airport,,US,St Joseph,0
3905,KSTL,St. Louis Lambert International Airport,,US,St Louis,0
3906,KSTP,Saint Paul Downtown Holman Field,,US,Saint Paul,0
21114,KSTS,Charles M. Schulz Sonoma County Airport,,US,Santa Rosa,0
21118,KSUN,Friedman Memorial Airport,,US,Hailey,0
3907,KSUS,Spirit of St Louis Airport,,US,St Louis,0
3908,KSUU,Travis Air Force Base,,US,Fairfield,0
3909,KSUX,Sioux Gateway Airport / Brigadier General Bud Day Field,,US,Sioux City,0
29695,KSUZ,Saline County Regional Airport,,US,Bryant,0
21121,KSVC,Grant County Airport,,US,Silver City,0
3910,KSVN,Hunter Army Air Field,,US,Savannah,0
3911,KSWF,New York Stewart International Airport,,US,Newburgh,0
3912,KSWO,Stillwater Regional Airport,,US,Stillwater,0
3913,KSYR,Syracuse Hancock International Airport,,US,Syracuse,0
3914,KSZL,Whiteman Air Force Base,,US,Knob Noster,0
3915,KTBN,Waynesville-St. Robert Regional Airport-Forney Field,,US,Fort Leonard Wood,0
3916,KTCC,Tucumcari Municipal Airport,,US,Tucumcari,0
3917,KTCL,Tuscaloosa National Airport,,US,Tuscaloosa,0
3918,KTCM,McChord Air Force Base,,US,Tacoma,0
3919,KTCS,Truth or Consequences Municipal Airport,,US,Truth or Consequences,0
3920,KTEB,Teterboro Airport,,US,Teterboro,0
21188,KTEX,Telluride Regional Airport,,US,Telluride,0
3921,KTIK,Tinker Air Force Base,,US,Oklahoma City,0
3922,KTIW,Tacoma Narrows Airport,,US,Tacoma,0
3923,KTIX,Space Coast Regional Airport,,US,Titusville,0
3924,KTLH,Tallahassee International Airport,,US,Tallahassee,0
21204,KTMB,Miami Executive Airport,,US,Miami,0
21212,KTOI,Troy Municipal Airport at N Kenneth Campbell Field,,US,Troy,0
3925,KTOL,Eugene F. Kranz Toledo Express Airport,,US,Toledo,0
21213,KTOP,Philip Billard Municipal Airport,,US,Topeka,0
3926,KTPA,Tampa International Airport,,US,Tampa,0
21216,KTPH,Tonopah Airport,,US,Tonopah,0
3927,KTPL,Draughon Miller Central Texas Regional Airport,,US,Temple,0
3928,KTRI,Tri-Cities Regional TN/VA Airport,,US,Blountville,0
21220,KTRK,Truckee Tahoe Airport,,US,Truckee,0
21222,KTRM,Jacqueline Cochran Regional Airport,,US,Palm Springs,0
21228,KTTD,Portland Troutdale Airport,,US,Portland,0
3929,KTTN,Trenton Mercer Airport,,US,Ewing Township,0
21230,KTTS,Space Florida Launch and Landing Facility,,US,Titusville,0
3930,KTUL,Tulsa International Airport,,US,Tulsa,0
3931,KTUP,Tupelo Regional Airport,,US,Tupelo,0
3932,KTUS,Tucson International Airport,,US,Tucson,0
3933,KTVC,Cherry Capital Airport,,US,Traverse City,0
21232,KTVF,Thief River Falls Regional Airport,,US,Thief River Falls,0
3934,KTVL,Lake Tahoe Airport,,US,South Lake Tahoe,0
3935,KTWF,Joslin Field Magic Valley Regional Airport,,US,Twin Falls,0
3936,KTXK,Texarkana Regional Airport (Webb Field),,US,Texarkana,0
3937,KTYR,Tyler Pounds Regional Airport,,US,Tyler,0
3938,KTYS,McGhee Tyson Airport,,US,Knoxville/Maryville,0
21280,KUAO,Aurora State Airport,,US,Aurora,0
3940,KUIN,Quincy Regional Airport Baldwin Field,,US,Quincy,0
3941,KUKI,Ukiah Municipal Airport,,US,Ukiah,0
21300,KUNV,State College Regional Airport,,US,State College,0
3942,KUOX,University Oxford Airport,,US,Oxford,0
21304,KUTS,Huntsville Regional Airport,,US,Huntsville,0
21305,KUUU,Newport State Airport,,US,Newport,0
3943,KVAD,Moody Air Force Base,,US,Valdosta,0
3944,KVBG,Vandenberg Space Force Base,,US,Lompoc,0
3945,KVCT,Victoria Regional Airport,,US,Victoria,0
21318,KVEL,Vernal Regional Airport,,US,Vernal,0
21321,KVGT,North Las Vegas Airport,,US,Las Vegas,0
21325,KVIS,Visalia Municipal Airport,,US,Visalia,0
3946,KVLD,Valdosta Regional Airport,,US,Valdosta,0
21333,KVNY,Van Nuys Airport,,US,Van Nuys,0
3947,KVOK,Volk Field,,US,Camp Douglas,0
3948,KVPS,Destin-Fort Walton Beach Airport,,US,Valparaiso,0
3949,KVPZ,Porter County Municipal Airport,,US,Valparaiso,0
21335,KVQQ,Cecil Airport,,US,Jacksonville,0
3950,KVRB,Vero Beach Regional Airport,,US,Vero Beach,0
21339,KVTN,Miller Field,,US,Valentine,0
21375,KWJF,General William J Fox Airfield,,US,Lancaster,0
21379,KWMC,Winnemucca Municipal Airport,,US,Winnemucca,0
3951,KWRB,Robins Air Force Base,,US,Warner Robins,0
3952,KWRI,Mc Guire Air Force Base,,US,Wrightstown,0
3953,KWRL,Worland Municipal Airport,,US,Worland,0
21382,KWST,Westerly State Airport,,US,Westerly,0
3954,KWWD,Cape May County Airport,,US,Wildwood,0
21386,KWWR,West Woodward Airport,,US,Woodward,0
3955,KWYS,Yellowstone Airport,,US,West Yellowstone,0
3956,KXMR,Cape Canaveral SFS Skid Strip,,US,Cocoa Beach,0
21410,KXNA,Northwest Arkansas National Airport,,US,Fayetteville/Springdale/Rogers,0
28148,KXTA,Homey (Area 51) Airport,,US,Groom Lake,0
324440,KXWA,Williston Basin International Airport,,US,Williston,0
3957,KYIP,Willow Run Airport,,US,Detroit,0
3958,KYKM,Yakima Air Terminal McAllister Field,,US,Yakima,0
3959,KYKN,Chan Gurney Municipal Airport,,US,Yankton,0
3960,KYNG,Youngstown Warren Regional Airport,,US,Youngstown/Warren,0
3967,KZZV,Zanesville Municipal Airport,,US,Zanesville,0
31795,LAKU,Kukës International Airport,EU,AL,Kukës,0
3971,LAKV,Kuçovë Air Base,EU,AL,Kuçovë,0
3972,LATI,Tirana International Airport Mother Teresa,EU,AL,Rinas,0
3974,LBBG,Burgas Airport,EU,BG,Burgas,1
3975,LBGO,Gorna Oryahovitsa Airport,EU,BG,Gorna Oryahovitsa,1
3976,LBPD,Plovdiv International Airport,EU,BG,Plovdiv,1
89,LBPG,Graf Ignatievo Air Base,EU,BG,Graf Ignatievo,1
108,LBPL,Dolna Mitropoliya Air Base,EU,BG,Dolna Mitropoliya,1
3977,LBSF,Sofia Airport,EU,BG,Sofia,1
93,LBWB,Balchik Airfield,EU,BG,Balchik,1
3979,LBWN,Varna Airport,EU,BG,Varna,1
30979,LCEN,Ercan International Airport,AS,CY,Tymbou (Kirklar),1
44646,LCGK,Lefkoniko Airport / Geçitkale Air Base,AS,CY,Lefkoniko (Geçitkale),1
3980,LCLK,Larnaca International Airport,AS,CY,Larnaca,1
3981,LCPH,Paphos International Airport,AS,CY,Paphos,1
3982,LCRA,RAF Akrotiri,AS,CY,Akrotiri,1
3984,LDDU,Dubrovnik Ruđer Bošković Airport,EU,HR,Dubrovnik,1
3986,LDOS,Osijek Airport,EU,HR,Osijek(Klisa),1
3987,LDPL,Pula Airport,EU,HR,Pula,1
3989,LDRI,Rijeka Airport,EU,HR,Rijeka(Omišalj),1
3990,LDSB,Brač Airport,EU,HR,Gornji Humac,1
3991,LDSP,Split Saint Jerome Airport,EU,HR,Split,1
3993,LDZA,Zagreb Franjo Tuđman International Airport,EU,HR,Velika Gorica,1
3994,LDZD,Zadar Airport,EU,HR,Zadar,1
3996,LEAB,Albacete Airport / Los Llanos Air Base,EU,ES,Albacete,1
3997,LEAL,Alicante-Elche Miguel Hernández Airport,EU,ES,Alicante,1
3998,LEAM,Almería Airport,EU,ES,Almería,1
3999,LEAS,Asturias Airport,EU,ES,Ranón,1
4000,LEBA,Córdoba Airport,EU,ES,Córdoba,1
4001,LEBB,Bilbao Airport,EU,ES,Bilbao,1
4003,LEBG,Burgos Airport,EU,ES,Burgos,1
4004,LEBL,Josep Tarradellas Barcelona-El Prat Airport,EU,ES,Barcelona,1
4005,LEBZ,Badajoz Airport,EU,ES,Badajoz,1
300859,LECH,Castellón-Costa Azahar Airport,EU,ES,Castellón de la Plana,1
4007,LECO,A Coruña Airport,EU,ES,Culleredo,1
4044,LECU,Madrid-Cuatro Vientos Airport,EU,ES,Madrid,1
308328,LEDA,Lleida-Alguaire Airport,EU,ES,Lleida,1
4009,LEGA,Armilla Air Base,EU,ES,Armilla,1
4010,LEGE,Girona-Costa Brava Airport,EU,ES,Girona,1
4011,LEGR,F.G.L. Airport Granada-Jaén Airport,EU,ES,Granada,1
4012,LEGT,Getafe Air Base,EU,ES,Getafe,1
4013,LEIB,Ibiza Airport,EU,ES,Ibiza (Eivissa),1
4015,LEJR,Jerez Airport,EU,ES,Jerez de la Frontera,1
4017,LELC,San Javier Airport,EU,ES,San Javier,1
4018,LELN,León Airport,EU,ES,La Virgen del Camino,1
30083,LELO,Logroño-Agoncillo Airport,EU,ES,Logroño,1
4019,LEMD,Adolfo Suárez Madrid–Barajas Airport,EU,ES,Madrid,1
4020,LEMG,Málaga-Costa del Sol Airport,EU,ES,Málaga,1
4021,LEMH,Menorca Airport,EU,ES,Mahón (Maó),1
308134,LEMI,Region of Murcia International Airport,EU,ES,Corvera,1
4022,LEMO,Moron Air Base,EU,ES,Morón,1
4035,LEPA,Palma de Mallorca Airport,EU,ES,Palma de Mallorca,1
4025,LEPP,Pamplona Airport,EU,ES,Pamplona,1
4027,LERI,Alcantarilla Air Base,EU,ES,Alcantarilla,1
46583,LERL,Ciudad Real International Airport,EU,ES,Ciudad Real,1
4031,LERS,Reus Airport,EU,ES,Reus,1
4032,LERT,Rota Naval Station Airport,EU,ES,Rota,1
4033,LESA,Salamanca Airport,EU,ES,Salamanca,1
4037,LESO,San Sebastián Airport,EU,ES,Hondarribia,1
4038,LEST,Santiago-Rosalía de Castro Airport,EU,ES,Santiago de Compostela,1
4039,LESU,Pirineus - la Seu d'Urgel Airport,EU,ES,La Seu d'Urgell Pyrenees and Andorra,1
316427,LETL,Teruel Airport,EU,ES,Teruel,1
4041,LETO,Madrid–Torrejón Airport / Torrejón Air Base,EU,ES,Madrid,1
4042,LEVC,Valencia Airport,EU,ES,Valencia,1
4043,LEVD,Valladolid Airport,EU,ES,Valladolid,1
4045,LEVT,Vitoria Airport,EU,ES,Alava,1
4046,LEVX,Vigo Airport,EU,ES,Vigo,1
4047,LEXJ,Seve Ballesteros-Santander Airport,EU,ES,Santander,1
4048,LEZG,Zaragoza Airport,EU,ES,Zaragoza,1
4049,LEZL,Seville Airport,EU,ES,Seville,1
4050,LFAC,Calais Marck Airport,EU,FR,Calais,1
4051,LFAG,Péronne Saint-Quentin Airfield,EU,FR,"Monchy-Lagache, Somme",1
4055,LFAT,Le Touquet-Côte d'Opale Airport,EU,FR,Le Touquet-Paris-Plage,1
4056,LFAV,Valenciennes-Denain Airfield,EU,FR,Prouvy,1
4057,LFAY,Amiens Glisy Airfield,EU,FR,Amiens,1
4058,LFBA,Agen La Garenne airport,EU,FR,Agen,1
4059,LFBC,Cazaux (BA 120) Air Base,EU,FR,Cazaux (La Teste-de-Buch),1
4060,LFBD,Bordeaux–Mérignac Airport,EU,FR,Bordeaux,1
4061,LFBE,Bergerac Dordogne-Périgord airport,EU,FR,Bergerac,1
4062,LFBF,Toulouse-Francazal (BA 101) Air Base,EU,FR,Toulouse/Francazal,1
4063,LFBG,Cognac-Châteaubernard (BA 709) Air Base,EU,FR,Cognac/Châteaubernard,1
4064,LFBH,La Rochelle Île de Ré Airport,EU,FR,La Rochelle,1
4065,LFBI,Poitiers-Biard Airport,EU,FR,Poitiers/Biard,1
4066,LFBK,Montluçon-Guéret Airport,EU,FR,"Lépaud, Creuse",1
4067,LFBL,Limoges Airport,EU,FR,Limoges/Bellegarde,1
4068,LFBM,Mont-de-Marsan (BA 118) Air Base,EU,FR,Mont-de-Marsan,1
4069,LFBN,Niort - Marais Poitevin Airport,EU,FR,Niort/Souché,1
4070,LFBO,Toulouse-Blagnac Airport,EU,FR,Toulouse/Blagnac,1
4071,LFBP,Pau Pyrénées Airport,EU,FR,Pau/Pyrénées (Uzein),1
4073,LFBT,Tarbes-Lourdes-Pyrénées Airport,EU,FR,Tarbes/Lourdes/Pyrénées,1
4074,LFBU,Angoulême Brie-Champniers airport,EU,FR,Angoulême,1
4076,LFBX,Périgueux-Bassillac Airport,EU,FR,Périgueux/Bassillac,1
4077,LFBZ,Biarritz Pays Basque airport,EU,FR,Biarritz,1
4078,LFCC,Cahors Lalbenque airport,EU,FR,Cahors,1
4079,LFCG,Aérodrome de Saint-Girons - Antichan,EU,FR,Saint-Girons/Antichan,1
4080,LFCH,Aérodrome d'Arcachon-La Teste-de-Buch,EU,FR,Arcachon/La Teste-de-Buch,1
4081,LFCI,Albi Le Sequestre airport,EU,FR,Albi,1
4082,LFCK,Castres Mazamet Airport,EU,FR,Castres,1
4086,LFCR,Rodez–Aveyron Airport,EU,FR,Rodez/Marcillac,1
